date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:47	28669/28669	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226ffd-5b6f816f6efae%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	(from https://gymove.dexignzone.com/xhtml/widget-basic.html)
14:35:47	3396/3396	---MCZ	200	added ('OK')	text/css	etag:W/%22d44-5aa124bd5f680%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	(from https://gymove.dexignzone.com/xhtml/form-wizard.html)
14:35:47	13862/13862	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223626-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	(from https://gymove.dexignzone.com/xhtml/form-wizard.html)
14:35:47	24371/24371	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225f33-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://gymove.dexignzone.com/xhtml/form-wizard.html)
14:35:47	4173/4173	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22104d-5b6f8169a43b2%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://gymove.dexignzone.com/xhtml/form-wizard.html)
14:35:48	30912/30912	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2278c0-5aab8a71db680%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	(from https://gymove.dexignzone.com/xhtml/form-wizard.html)
14:35:48	19552/19552	---M-Z	200	added ('OK')	text/css	etag:%224c60-5a61fd9185200-gzip%22	https://gymove.dexignzone.com/xhtml/vendor/summernote/summernote.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/summernote/summernote.css	(from https://gymove.dexignzone.com/xhtml/form-editor-summernote.html)
14:35:48	151092/151092	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224e34-5a61fd9185200-gzip%22	https://gymove.dexignzone.com/xhtml/vendor/summernote/js/summernote.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/summernote/js/summernote.min.js	(from https://gymove.dexignzone.com/xhtml/form-editor-summernote.html)
14:35:49	382/382	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217e-5b6f816d8c651-gzip%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/summernote-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/summernote-init.js	(from https://gymove.dexignzone.com/xhtml/form-editor-summernote.html)
14:35:49	8069/8069	---MCZ	200	added ('OK')	text/css	etag:W/%221f85-58dde99508380%22	https://gymove.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:49	3141/3141	---MCZ	200	added ('OK')	text/css	etag:W/%22c45-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:49	5962/5962	---MCZ	200	added ('OK')	text/css	etag:W/%22174a-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:49	3656/3656	---MCZ	200	added ('OK')	text/css	etag:W/%22e48-58dde99508380%22	https://gymove.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:50	1985/1985	---MCZ	200	added ('OK')	text/css	etag:W/%227c1-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:50	4239/4239	---MCZ	200	added ('OK')	text/css	etag:W/%22108f-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:50	67268/67268	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22106c4-58dde99508380%22	https://gymove.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:50	11157/11157	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222b95-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:50	12402/12402	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223072-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:51	9665/9665	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2225c1-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:51	33592/33592	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%228338-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:51	57905/57905	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22e231-58dde99508380%22	https://gymove.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:51	8779/8779	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22224b-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/pickadate/picker.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/pickadate/picker.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:51	9085/9085	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22237d-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/pickadate/picker.time.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/pickadate/picker.time.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:52	12800/12800	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223200-58dde996f0800%22	https://gymove.dexignzone.com/xhtml/vendor/pickadate/picker.date.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/pickadate/picker.date.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:52	922/922	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2239a-5b6f8164286bb%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:52	595/595	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22253-5b6f81669fee9%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:52	278/278	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22116-5b6f8168e83e1%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:53	541/541	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2221d-5b6f816a4b0f8%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/material-date-picker-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/material-date-picker-init.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:53	127/127	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%227f-5b6f816beefba%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/pickadate-init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/pickadate-init.js	(from https://gymove.dexignzone.com/xhtml/form-pickers.html)
14:35:53	13901/13901	---M-Z	200	added ('OK')	text/css	etag:%22364d-58dde996f0800-gzip%22	https://gymove.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:54	2191/2191	---M--	200	added ('OK')	image/jpeg	etag:%2288f-5b707a27c59a8%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic1.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic1.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:54	1872/1872	---M--	200	added ('OK')	image/jpeg	etag:%22750-5b707a2870808%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic2.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic2.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:54	2156/2156	---M--	200	added ('OK')	image/jpeg	etag:%2286c-5b707a28c5233%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic3.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic3.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:55	2570/2570	---M--	200	added ('OK')	image/jpeg	etag:%22a0a-5b707a2919c5e%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic4.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic4.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:55	2275/2275	---M--	200	added ('OK')	image/jpeg	etag:%228e3-5b707a296d984%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic5.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic5.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:55	2190/2190	---M--	200	added ('OK')	image/jpeg	etag:%2288e-5b707a29c09a4%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic6.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic6.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:55	2413/2413	---M--	200	added ('OK')	image/jpeg	etag:%2296d-5b707a2a17ae0%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic7.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic7.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:56	2564/2564	---M--	200	added ('OK')	image/jpeg	etag:%22a04-5b707a2a6ec1b%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic8.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic8.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:56	2914/2914	---M--	200	added ('OK')	image/jpeg	etag:%22b62-5b707a2ac1c3b%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic9.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic9.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:56	3135/3135	---M--	200	added ('OK')	image/jpeg	etag:%22c3f-5b707a28196cd%22	https://gymove.dexignzone.com/xhtml/images/profile/small/pic10.jpg	F:/SM/gymove/gymove.dexignzone.com/xhtml/images/profile/small/pic10.jpg	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:56	82567/82567	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214287-58dde996f0800-gzip%22	https://gymove.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:57	4883/4883	---M-Z	200	added ('OK')	application/x-javascript	etag:%221313-5b6f8167ae1d5-gzip%22	https://gymove.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://gymove.dexignzone.com/xhtml/table-datatable-basic.html)
14:35:57	15527/15527	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223ca7-5aa923b656080%22	https://gymove.dexignzone.com/xhtml/vendor/deznav/deznav.min.js	F:/SM/gymove/gymove.dexignzone.com/xhtml/vendor/deznav/deznav.min.js	(from https://gymove.dexignzone.com/xhtml/page-lock-screen.html)
14:35:57	239/239	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Dec%202021%2006:29:15%20GMT	https://gymove.dexignzone.com/xhtml/ajax/images/menus/2.png	F:/SM/gymove/gymove.dexignzone.com/xhtml/ajax/images/menus/2.png	(from https://gymove.dexignzone.com/xhtml/ajax/featured-menu-list.html)
14:35:58	239/239	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Dec%202021%2006:29:15%20GMT	https://gymove.dexignzone.com/xhtml/ajax/food-menu.html	F:/SM/gymove/gymove.dexignzone.com/xhtml/ajax/food-menu.html	(from https://gymove.dexignzone.com/xhtml/ajax/featured-menu-list.html)
14:35:58	239/239	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Dec%202021%2006:29:15%20GMT	https://gymove.dexignzone.com/xhtml/ajax/images/menus/3.png	F:/SM/gymove/gymove.dexignzone.com/xhtml/ajax/images/menus/3.png	(from https://gymove.dexignzone.com/xhtml/ajax/featured-menu-list.html)
14:35:58	239/239	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Dec%202021%2006:29:16%20GMT	https://gymove.dexignzone.com/xhtml/ajax/food-menu.html	F:/SM/gymove/gymove.dexignzone.com/xhtml/ajax/food-menu.html	(from https://gymove.dexignzone.com/xhtml/ajax/featured-menu-list.html)
14:35:59	53572/53572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d144-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
14:36:00	53572/53572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d144-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
14:36:00	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
14:36:00	26384/26384	---M--	200	added ('OK')	application/font-woff2	etag:%226710-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
14:36:00	53444/53444	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22d0c4-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
14:36:01	197702/197702	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230446-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://gymove.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
14:36:01	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
14:36:02	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfontd41d.eot?	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfontd41dd41d.eot	(from https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
14:36:02	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
14:36:02	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
14:36:02	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
14:36:03	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226d24a-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://gymove.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
14:36:03	358676/358676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2257914-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:36:03	358676/358676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2257914-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:36:03	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:36:04	176416/176416	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222b120-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:36:04	358456/358456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257838-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:36:04	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.eot?-fvbane	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.eot	(from https://gymove.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
14:36:05	2753099/2753099	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a024b-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://gymove.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
14:36:05	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41d.eot?	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://gymove.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
14:36:05	56108/56108	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22db2c-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	(from https://gymove.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
14:36:06	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	(from https://gymove.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
14:36:10	234630/234630	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2239486-58dde99508380%22	https://gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.svg?-fvbane	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.svg	(from https://gymove.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
14:36:10	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226264-596c0603c3900%22	https://gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	(from https://gymove.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
14:36:10	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226264-596c0603c3900%22	https://gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot?	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://gymove.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
14:36:10	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-596c0603c3900%22	https://gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	(from https://gymove.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
14:36:11	98673/98673	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218171-596c0603c3900%22	https://gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	F:/SM/gymove/gymove.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	(from https://gymove.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
